Label,label,AE mean,AE var,RMSE mean,RMSE var,ZCR mean,ZCR var,Rolloff mean,Rolloff var,BER mean,BER var,S-centroid mean,S-centroid var,S-bandwidth mean,S-bandwidth var,S-flatness mean,S-flatness var,S-kurtosis mean,S-kurtosis var,S-variance mean,S-variance var,S-crest mean,S-crest var,S-skewness mean,S-skewness var,S-entropy mean,S-entropy var,S-flux mean,S-flux var
Defect-free,0,0.23524049,0.002598333,0.06938554,0.00012633923,0.36952670784883723,0.0006055173002235823,9981.140420603198,57579.49501614496,0.0052713207,1.8375925e-06,8148.08506504467,14067.506713170169,2733.5244316767203,21417.58642650518,0.0107367085,1.659305e-05,28.821016,150.43822,2.0761304,0.04350119,0.00024530813,4.501252e-09,4.5372324,0.63483703,1.2918593,0.03508364,0.000981484,8.125184e-08
Defect-free,0,0.22767587,0.0015793748,0.06651001,0.00012031968,0.3688487787356322,0.0008988131587265002,10043.382947198275,101215.77881462651,0.0058343573,1.5341725e-06,8163.31843986099,7423.9817105268785,2737.537539876387,19345.578708535144,0.0106892465,1.18148e-05,30.14212,142.70944,2.0773869,0.0340544,0.00024939427,4.7348228e-09,4.628354,0.5865985,1.2956388,0.031336952,0.0009902613,7.085806e-08
Defect-free,0,0.32264623,0.011540709,0.09289281,7.889493e-05,0.36154700969827586,0.0008701442774448705,9722.612473060344,17405.13988113857,0.0056573222,2.664103e-06,7977.965327657267,5048.40354189985,2523.1011600812403,13182.952707982997,0.0061448743,4.486112e-06,35.686447,127.36562,2.277576,0.023678232,0.00028137543,3.0600886e-09,5.0886383,0.50394404,1.0278267,0.012262824,0.0010980517,7.352029e-08
Defect-free,0,0.3184348,0.0015420287,0.09563939,4.145472e-05,0.3630174658764368,0.0009004099867683782,9791.419719827587,7087.443433391922,0.005836052,1.7492484e-06,7943.082823450274,9865.451138991764,2580.141116959823,4747.821827211411,0.006279371,1.6876219e-06,32.93288,179.59447,2.170085,0.020580158,0.00026473316,3.4868481e-09,4.836424,0.67599624,1.1679695,0.009305975,0.0010084315,5.983848e-08
Defect-free,0,0.39004764,0.00530772,0.107428215,8.1229555e-05,0.3662620367005814,0.0007484404379255133,9737.765148074128,12016.84267247542,0.004277776,2.3517707e-06,7955.805919527561,14335.91279081298,2515.4506797314284,17569.71352258031,0.0057977284,5.154384e-06,27.141403,313.89615,2.168866,0.030856745,0.00024643776,4.5316706e-09,4.4039726,1.0574387,1.2511628,0.01692076,0.0010012687,6.9518705e-08
Defect-free,0,0.30704156,0.0016433203,0.08996005,2.4138491e-05,0.3613393498563218,0.0008781749736933558,9777.806775323275,7751.627070441683,0.005299871,1.6829852e-06,7865.585194484802,12458.766606888512,2673.647784635349,5436.164690361028,0.007880909,2.0055086e-06,25.030127,99.5348,2.050067,0.016431568,0.00022860871,2.0448312e-09,4.2549534,0.44106364,1.4242388,0.013506338,0.0009467509,5.651099e-08
Defect-free,0,0.32655844,0.008635753,0.09021067,4.732106e-05,0.35668664691091956,0.0008816931360793848,9761.71875,10623.752659764783,0.005898566,4.0802474e-06,7875.997958356856,6802.893442900474,2651.0441896182924,8816.514286854652,0.007478492,2.5371594e-06,39.26421,455.50235,2.2003732,0.028901985,0.00028028304,4.924609e-09,5.1973057,1.2459915,1.1325461,0.009526887,0.0010620984,8.039536e-08
Defect-free,0,0.31536725,0.0030975575,0.09017209,6.470096e-05,0.3589989673132184,0.0008661429150319664,9729.295191271553,12494.885754216722,0.005608068,2.7584417e-06,7946.729057560899,7929.176685148937,2571.6176404406706,18832.901746322204,0.0071951626,6.2644676e-06,34.168606,162.82819,2.2676055,0.033757757,0.00027792348,4.4292863e-09,5.007016,0.64585656,1.0288163,0.016534971,0.0011220168,8.7124384e-08
Defect-free,0,0.23217241,0.003962904,0.064429365,0.000102308164,0.37019099745639533,0.0006595518280842163,10114.345816678779,98794.49998610337,0.005915124,3.3938793e-06,8164.854814887979,12909.058375932422,2782.293978991367,24833.59962520204,0.01144938,2.12572e-05,29.716187,174.06749,2.0537832,0.049422324,0.00024680933,4.744297e-09,4.5890465,0.6950161,1.359654,0.03556117,0.0009862367,7.6505316e-08
Defect-free,0,0.21472414,0.0018243793,0.062361486,0.00010052324,0.369488595545977,0.0008922001852165805,10181.492456896553,134948.73580977978,0.005872455,1.2363297e-06,8196.884973664408,7971.4335417291295,2775.0917061061828,16975.129180814223,0.0113302125,1.0561282e-05,27.635523,120.399216,2.020508,0.032224044,0.00023608809,4.4130215e-09,4.4545164,0.58159965,1.3962961,0.033966675,0.0009470152,7.6773865e-08
Defect-free,0,0.30640772,0.0015833138,0.08962891,8.668673e-05,0.36078371946839083,0.0008600795421784299,9764.936355064656,8472.660220052057,0.0059025576,2.7005167e-06,7996.216823701769,4852.464868758956,2551.132714249585,13511.95289012157,0.0065410966,4.8621023e-06,34.066517,212.15811,2.2469685,0.02104245,0.00027211293,4.147546e-09,4.984601,0.65717196,1.0287411,0.009567243,0.0011030899,9.199315e-08
Defect-free,0,0.30065534,0.0011793688,0.08981797,5.805077e-05,0.36277613146551724,0.0008944612715483375,9869.879781788793,7034.882138373597,0.005825908,1.8269811e-06,7962.6362631611655,7653.401718507183,2650.560772417713,6181.96194268166,0.0073448406,2.275462e-06,31.873825,166.93701,2.1126645,0.019771209,0.00025390068,3.474776e-09,4.7642684,0.6507548,1.2561165,0.007307849,0.0009953311,8.78151e-08
Defect-free,0,0.34879285,0.006645606,0.10023556,0.00017600798,0.36355377906976744,0.0006776776682563315,9692.695653161338,13757.205640321941,0.0050125415,6.474312e-06,7835.293681996382,23176.24892138235,2558.2145290092903,19270.96098967421,0.0059995437,5.25501e-06,28.277424,115.627045,2.1503708,0.032281276,0.0002507403,3.7491885e-09,4.516791,0.5803117,1.3056037,0.028333284,0.0010899457,1.0659052e-07
Defect-free,0,0.28601775,0.009675558,0.082593344,0.00010589204,0.35625448994252873,0.0008404575891705167,9856.019329202587,83152.09123949373,0.0059580733,2.339441e-06,7845.20907017209,52029.54979492476,2749.3346486143323,29952.9028752344,0.010905963,0.00013432687,25.858255,139.19589,1.9820087,0.027591862,0.0002226856,2.2282576e-09,4.2346025,0.59349203,1.536276,0.013943573,0.00091115944,4.923567e-08
Defect-free,0,0.25796297,0.0009579702,0.076786056,5.057489e-05,0.35493556932471265,0.0008886251350047014,9811.22036637931,6418.113935291412,0.0066018263,2.4745623e-06,7814.61069924626,11311.282397426521,2774.890378810597,11327.656980466956,0.010344143,6.463529e-06,32.27121,230.1926,2.034683,0.021354554,0.0002462679,4.263026e-09,4.7250996,0.8310874,1.265811,0.0068560108,0.0009007513,5.010024e-08
Defect-free,0,0.29186872,0.0030989232,0.08462055,6.178555e-05,0.3594647988505747,0.0009007482897858904,9817.160560344828,62789.91906169477,0.006128106,1.9358151e-06,7957.83181337791,15130.845929802874,2654.0862936049784,14737.468933773795,0.009008773,1.8256576e-05,33.863964,117.72453,2.171478,0.031423554,0.00026401348,3.0490284e-09,4.9552236,0.50424653,1.1288725,0.027680004,0.0010581979,9.902681e-08
Defect-free,0,0.2172848,0.004483487,0.061059065,5.980951e-05,0.3734840570494186,0.0006586287136397664,10354.215684047966,113402.01336896502,0.005246142,1.311058e-06,8243.329106136303,17465.034943829265,2835.1747539213457,9806.875332609558,0.012419965,1.127265e-05,26.781803,94.462906,1.962759,0.029651238,0.00023208243,3.6324221e-09,4.365088,0.48151353,1.4780204,0.025297744,0.00089990784,5.9893495e-08
Defect-free,0,0.20539102,0.0009534347,0.061167218,5.785767e-05,0.37260349317528735,0.0009592847286087783,10271.585398706897,164009.00592985388,0.0064473352,2.1702117e-06,8216.930077982599,21479.16962525576,2777.205892799922,16330.405586329049,0.010558329,9.830058e-06,33.87183,276.354,2.069642,0.03171705,0.00025317588,4.581534e-09,4.8623266,0.990638,1.385828,0.031593807,0.00096631004,7.763895e-08
Defect-free,0,0.27557513,0.008864409,0.07655006,4.393702e-05,0.3599250179597701,0.0008941234095217232,9802.805091594828,31359.244804745187,0.0072949934,3.414178e-06,7901.3345787477365,9562.652300674386,2638.8308286173637,16048.982961933367,0.008104903,1.1733091e-05,30.970793,159.15605,2.1183295,0.031525873,0.0002519239,3.5324046e-09,4.7047234,0.67305934,1.1915842,0.024450356,0.0010777558,8.727617e-08
Defect-free,0,0.25832918,0.0032247768,0.072684675,2.0482312e-05,0.35794944324712646,0.0009008890918797712,9906.01596174569,16825.127828418856,0.007891771,3.3046285e-06,7813.608124895436,10517.453256169512,2793.727048443207,11687.358486784025,0.009957086,5.2134906e-06,27.268585,166.58778,1.9427406,0.02089285,0.00022690979,2.4465825e-09,4.326942,0.6967037,1.4453235,0.017687814,0.0008567234,4.9917755e-08
Defect-free,0,0.28002396,0.0017160325,0.08016529,9.879444e-05,0.36181640625,0.0007211219432742096,9709.721906795057,13880.335066433274,0.005383329,3.0023928e-06,7764.331678178779,13542.132622124185,2652.6958828568836,17201.962503110044,0.0075125326,5.2386663e-06,22.699944,79.42675,2.0288255,0.019129338,0.00022389078,3.2680025e-09,4.0709476,0.3981605,1.4634044,0.013046858,0.0009286805,5.6937356e-08
Cracks,1,0.26513392,0.0011516662,0.07937438,5.814628e-05,0.3557213092672414,0.0008911147176203536,9785.727033943966,16903.050867187278,0.006176055,3.3460226e-06,7767.890951076513,7365.688215162347,2729.115677483072,14456.025251315248,0.008990271,8.7441795e-06,24.77938,133.64883,2.0165498,0.031001875,0.00022359866,3.955937e-09,4.216589,0.66546494,1.5319052,0.040018998,0.00092329364,7.0274616e-08
Cracks,1,0.2845389,0.0019223935,0.08151906,4.007858e-05,0.35740503771551724,0.0009075825147292371,9816.665544181034,49495.58703709443,0.0071742604,2.2034521e-06,7800.036282751156,27425.55049705352,2756.897479113524,17519.58132723035,0.010350993,1.5184179e-05,26.944344,93.71616,2.0165434,0.041982286,0.0002266017,2.289419e-09,4.42231,0.5548082,1.316946,0.031036664,0.0009444253,6.30032e-08
Cracks,1,0.28441507,0.012173022,0.079537824,0.00011305236,0.3569223688936782,0.0008259421217660481,9844.386449353447,89518.86908477891,0.0064823655,2.6910625e-06,7949.1835961448905,16718.212871622163,2694.640753623008,17417.92768317526,0.009682989,1.9766403e-05,34.886124,257.5598,2.160526,0.058989074,0.0002666687,5.6519887e-09,4.970133,0.9907675,1.1555862,0.043274272,0.0010479405,1.0591983e-07
Cracks,1,0.2347405,0.008150719,0.06139257,6.428125e-05,0.37238826308139533,0.0007196568746448144,10520.97281522529,101139.97762850518,0.0062890965,3.8817334e-06,8229.604219684266,40119.74873342614,2875.7820787297255,26217.67899540914,0.01322621,2.9472187e-05,28.628222,162.71944,1.9525034,0.06094516,0.00022250162,2.266038e-09,4.4794827,0.9034942,1.508641,0.044999965,0.00087605236,8.936529e-08
