Label,label,AE mean,AE var,RMSE mean,RMSE var,ZCR mean,ZCR var,Rolloff mean,Rolloff var,BER mean,BER var,S-centroid mean,S-centroid var,S-bandwidth mean,S-bandwidth var,S-flatness mean,S-flatness var,S-kurtosis mean,S-kurtosis var,S-variance mean,S-variance var,S-crest mean,S-crest var,S-skewness mean,S-skewness var,S-entropy mean,S-entropy var,S-flux mean,S-flux var
Defect-free,0,0.1233524,0.0009710412,0.035090398,9.584923e-06,0.3667216684626437,0.0009812317116286672,9926.806640625,57837.2728413549,0.005519643,3.907177e-06,8116.033873806829,11292.411764056844,2633.972513839017,12759.96081748334,0.011277963,8.329318e-06,17.996443,47.695312,1.9524983,0.028025283,0.00019031951,1.7675611e-09,3.7701013,0.33186018,1.1226484,0.02363811,0.0008987121,4.3695444e-08
Defect-free,0,0.12897535,0.0014160348,0.03625688,2.9260122e-05,0.36930899784482757,0.0010092276407998562,9865.177128232759,98845.37467775104,0.0056211995,1.0612785e-05,8161.714866389256,12488.39208485483,2594.5987650896777,35136.89807305765,0.010844761,1.833119e-05,17.793442,25.200117,2.0319324,0.03433466,0.0001897463,1.3767719e-09,3.8183212,0.22607914,1.0999051,0.052473567,0.00097132905,8.301383e-08
Defect-free,0,0.09884005,0.0014426346,0.026150107,3.3532364e-05,0.37685092659883723,0.0006997536297680044,10258.067428234011,134975.49253292766,0.005956319,6.720942e-06,8276.063462249851,52204.74400951095,2804.0340886389636,47475.53300741082,0.016725134,6.5030996e-05,15.989994,41.05873,1.8498873,0.063489616,0.0001765906,3.3623015e-09,3.5496635,0.45939508,1.3953288,0.08841815,0.00085145136,6.516351e-08
Defect-free,0,0.0844018,0.00024911235,0.024590168,1.9977895e-05,0.3774189565373563,0.0009576584171754301,10385.934132543103,206123.83545366395,0.0063209226,3.6688994e-06,8317.638840749576,18349.17597654841,2825.667993804996,37562.24558618113,0.017273927,4.7942463e-05,15.914562,24.94686,1.8222518,0.043831944,0.00017337289,2.3063869e-09,3.5550885,0.27693528,1.4100621,0.054134294,0.0008220475,4.9223257e-08
Defect-free,0,0.12535885,0.0048709223,0.03284207,2.0157897e-05,0.36725484913793105,0.0009530449593960176,9889.432920258621,70985.07034651023,0.005877637,3.859426e-06,8122.275159852503,14044.915738084102,2580.2951031468538,18819.441024024854,0.009890897,9.759521e-06,18.394926,93.99118,1.9825369,0.029708445,0.00019430609,2.8188394e-09,3.7887497,0.45053527,1.1353191,0.036580104,0.0009311343,5.5929682e-08
Defect-free,0,0.119132906,0.00035568315,0.03416525,9.421741e-06,0.3700330010775862,0.0009754564948276635,9979.030845905172,42078.93101695602,0.00628066,3.8359976e-06,8106.6328364226265,15374.408681660216,2628.5630437535624,13792.589872655202,0.010273709,6.9239845e-06,17.189728,53.337482,1.9122273,0.017361665,0.00018229695,1.2113265e-09,3.6732497,0.3194739,1.2202808,0.017050711,0.0008611868,4.0819675e-08
Defect-free,0,0.16406924,0.0018604908,0.042601652,4.467718e-05,0.3724677507267442,0.0006821849270083571,9823.647574491279,55179.03544568836,0.0042496976,2.844778e-06,8131.0088760648805,39104.95116178485,2485.9457639306274,40801.47439607647,0.00790449,1.0698556e-05,17.743877,29.55058,2.0485938,0.03438275,0.00019552646,1.6350853e-09,3.7868469,0.22445357,1.1494853,0.02975019,0.0009923893,7.793505e-08
Defect-free,0,0.1198727,0.00042231064,0.034239702,1.2661955e-05,0.3693987966954023,0.0009304180314100188,9943.389682112069,43955.70005446354,0.0054704724,3.6140532e-06,8079.291586925276,21777.96635674907,2663.1701691356034,11417.297294300035,0.01142014,8.126494e-06,16.991926,32.269985,1.893363,0.02651535,0.00018116615,1.6835766e-09,3.6518586,0.26316366,1.2966889,0.016194342,0.0008591287,3.9765556e-08
Defect-free,0,0.12156975,0.003149708,0.03135733,1.695901e-05,0.36608185165229884,0.0009547236857475355,9965.665409482759,58144.676778886314,0.0064683077,9.348673e-06,8053.431805876434,17638.343869262604,2713.6516511440195,25347.825491577205,0.013083434,1.7489427e-05,16.726458,58.177902,1.8806074,0.03982328,0.00018034154,2.3957563e-09,3.6146872,0.42930818,1.2205124,0.037032288,0.0008496847,4.2028002e-08
Defect-free,0,0.12251685,0.0008025822,0.032952823,1.8084584e-05,0.36406698994252873,0.0009208019098843053,9897.105670797413,48043.964138779425,0.0061177113,6.13072e-06,8081.061926705212,26189.552837650084,2654.6900837720204,38126.853778861805,0.011776397,2.0948366e-05,19.270275,52.46501,1.986587,0.044112656,0.00019431695,2.4421725e-09,3.899834,0.41701832,1.095164,0.045364305,0.0009541387,7.3032936e-08
Defect-free,0,0.09168403,0.0020660579,0.023451958,1.5180868e-05,0.3771461664244186,0.0007088255276223529,10390.521666061046,164333.14630700296,0.0064928476,5.5247874e-06,8302.309767220588,38120.12944914939,2853.349594323599,44672.44183494425,0.018108431,7.174578e-05,16.495382,49.48828,1.8102729,0.06633766,0.00017678397,2.8436435e-09,3.551956,0.5244995,1.4270573,0.07753056,0.00082667987,6.889919e-08
Defect-free,0,0.08320179,0.00030337708,0.023140075,1.7399983e-05,0.37877716415229884,0.0009889024963056353,10486.174905711207,163950.19608927396,0.0064601423,4.6414707e-06,8345.809730762816,15493.799245827264,2843.2221055364325,25243.815388758827,0.01768684,3.265192e-05,16.083769,45.53638,1.7880218,0.037135005,0.00017110418,3.2022107e-09,3.5324678,0.36202237,1.4400358,0.042061582,0.00081325887,4.393058e-08
Defect-free,0,0.11505758,0.00052147574,0.032896616,2.5738129e-05,0.36611552622126436,0.0008924300044731697,9976.30825700431,65417.248689603875,0.0064963903,6.303212e-06,8115.638866817726,11029.508318659735,2616.339750986061,26474.400951769,0.010574326,1.5948259e-05,18.423027,48.947456,1.9764887,0.026765015,0.0001907679,2.2119342e-09,3.8305562,0.31359768,1.0939193,0.040651076,0.0009357481,5.915969e-08
Defect-free,0,0.11029123,0.00032757226,0.03143422,2.0073947e-05,0.3700666756465517,0.0009445323860933513,10169.117052801725,67901.96445410658,0.006476101,5.4025936e-06,8127.601372876733,15743.966179238327,2716.7481870990546,14864.282286114787,0.012685445,7.6050696e-06,15.7487135,30.679186,1.8197988,0.020028947,0.00017247234,2.1631854e-09,3.5104907,0.21254572,1.3420582,0.013698906,0.0007994773,3.2086007e-08
Defect-free,0,0.14908156,0.004264704,0.03890989,0.00011709625,0.3677098473837209,0.0007116173073173923,9784.086573401162,71655.0566777466,0.0055654133,1.4400119e-05,7972.668165924951,75840.1484670428,2563.296972195644,50041.881379648104,0.008751232,1.3801178e-05,18.935411,70.8856,1.9898735,0.05056838,0.00018867079,2.2979352e-09,3.8188565,0.46778128,1.2461091,0.06456064,0.00096424913,8.201724e-08
Defect-free,0,0.12692015,0.008635512,0.03328755,0.0001282765,0.36841100933908044,0.0009165406148363442,10079.519127155172,175149.42754321374,0.0061566276,4.493026e-06,8072.917570862733,80618.69100207243,2757.710420124226,48353.18302045144,0.0150212925,9.0880254e-05,14.903555,31.954803,1.7964612,0.043298643,0.00016300933,2.2306683e-09,3.4070935,0.3270565,1.3998288,0.036749862,0.00080599607,4.9189417e-08
Defect-free,0,0.09480128,0.0002710464,0.026996419,9.2050295e-06,0.3635394216954023,0.0009426349282563954,10065.163658405172,46214.733055740704,0.0070611737,5.0696895e-06,7976.003473122904,27807.350454695254,2866.8967495309385,19039.184738018346,0.017515372,1.5837188e-05,14.696893,34.81224,1.7361859,0.019956386,0.00015936565,9.949015e-10,3.3712513,0.28603488,1.3573685,0.027923098,0.00075083337,2.5088664e-08
Defect-free,0,0.12450821,0.005447854,0.032010984,5.1762738e-05,0.3670359644396552,0.0009147178734572596,10058.975956357759,173982.6648102079,0.0066675097,5.7019306e-06,8116.779395685324,24547.053504399355,2728.7182861546444,37125.478752121824,0.014501521,4.8762748e-05,17.675661,25.130663,1.8939536,0.03791561,0.00018312715,2.6933045e-09,3.7374165,0.25465745,1.1802555,0.07101156,0.00090125354,7.8410075e-08
Defect-free,0,0.09208679,0.0033944845,0.022750862,1.30761155e-05,0.3808934411337209,0.0006955600932458081,10683.473382994185,126564.51140435212,0.0056728004,2.2755478e-06,8386.690717028901,37824.25885186214,2899.9460615473326,22481.804504092823,0.019272525,3.6355366e-05,14.359797,34.93796,1.7300185,0.040357508,0.0001575626,1.7093148e-09,3.3549216,0.3864417,1.5025207,0.05234026,0.000745571,4.4523624e-08
Defect-free,0,0.07645881,0.00023735702,0.022110827,1.1875799e-05,0.37828327047413796,0.0010374150860182028,10578.742928340518,210474.90601307145,0.0071416465,5.9789363e-06,8355.285750387493,26703.2272068,2854.345462636311,29814.115881733218,0.017306775,2.7730652e-05,16.27922,37.5655,1.7896639,0.03047649,0.00017282045,2.1660556e-09,3.563581,0.31582397,1.4422636,0.040960755,0.00081554736,5.414383e-08
Defect-free,0,0.11464928,0.0059810323,0.028965484,1.6773496e-05,0.36737832255747127,0.0008988674006069618,9996.108903556034,103261.01354129535,0.007366304,6.1341984e-06,8040.439536973874,18386.550041984035,2685.1122643774443,31083.831884501396,0.012227204,2.3899089e-05,18.107683,36.56469,1.9021056,0.04078061,0.00018797287,2.3440134e-09,3.750496,0.32672954,1.2052137,0.051629055,0.0009070265,6.0653385e-08
Defect-free,0,0.10209112,0.0013459761,0.026851555,1.3842897e-05,0.3689890894396552,0.000942632030316208,10203.520676185344,73373.4849970633,0.008409462,8.64431e-06,7988.126099041396,38772.41412182468,2864.8499788309973,25730.317525621456,0.016140137,1.7890377e-05,12.948412,31.00205,1.6982543,0.022730628,0.00015016006,1.5286419e-09,3.192493,0.3183741,1.4613891,0.03875545,0.0007299411,4.0440728e-08
Defect-free,0,0.11311695,0.00085000566,0.031662006,3.6172416e-05,0.3697765261627907,0.0006758061662243789,9847.684638444767,87855.72941719746,0.0054947943,4.801647e-06,7985.432321670734,29581.41266088232,2633.5644300725644,48337.42941785444,0.010629525,2.1457403e-05,16.00296,18.405676,1.9149776,0.03368004,0.00017749354,1.7171762e-09,3.6005604,0.17563856,1.3103979,0.026106628,0.00088516367,6.046651e-08
Cracks,1,0.10512499,0.00031841474,0.030065153,1.1276192e-05,0.36834366020114945,0.0008925137297451016,9981.010910560344,58123.60325267849,0.0065240855,6.872303e-06,8009.848796641253,23494.254459819073,2744.2662828118055,23382.17234027948,0.013229451,1.6037771e-05,16.643549,39.286285,1.8400168,0.03083106,0.00017665573,1.6710829e-09,3.5891793,0.3095814,1.3578521,0.03287061,0.0008221654,4.197929e-08
Cracks,1,0.1194886,0.002040301,0.031067995,2.3065775e-05,0.3630567528735632,0.0008869872948093039,10036.452720905172,121970.2616372942,0.007553822,6.1790074e-06,7931.626322299412,87199.9345042071,2833.7976083324584,42306.26558018121,0.016096272,4.4295226e-05,15.785793,39.630333,1.7756323,0.049856707,0.00016388296,1.80448e-09,3.4655983,0.44896755,1.3802681,0.08137546,0.00080541865,5.45352e-08
Cracks,1,0.1214761,0.008007834,0.029941147,4.111702e-05,0.3662109375,0.0008740863580813354,10112.190193965518,154723.29966378413,0.006678529,6.3121433e-06,8120.611150136732,29767.856440587377,2744.3744899760572,28691.768444390516,0.014723742,4.1822368e-05,17.62781,45.527508,1.8931371,0.058243137,0.00018211677,2.7319034e-09,3.7069917,0.4750962,1.1995101,0.0812763,0.0008877905,7.213583e-08
