Label,label,AE mean,AE var,RMSE mean,RMSE var,ZCR mean,ZCR var,Rolloff mean,Rolloff var,S-centroid mean,S-centroid var,S-bandwidth mean,S-bandwidth var,S-flatness mean,S-flatness var,S-kurtosis mean,S-kurtosis var,BER mean,S-crest mean,S-crest var,S-skewness mean,S-skewness var,S-entropy mean,S-entropy var,S-flux mean,S-flux var
Defect-free,0,0.12535885,0.0048709223,0.03284207,2.0157897e-05,0.36725484913793105,0.0009530449593960176,9889.432920258621,70985.07034651023,8122.275160006413,14044.91518345958,2580.2951024215677,18819.441160789618,0.009890897,9.759521e-06,18.394928,93.9912,0.0005931797,0.00019430609,2.8188394e-09,3.7887497,0.45053518,1.1353191,0.0365801,0.00093113433,5.5929682e-08
Defect-free,0,0.119132906,0.00035568315,0.03416525,9.421741e-06,0.3700330010775862,0.0009754564948276635,9979.030845905172,42078.93101695602,8106.632836907353,15374.408698141966,2628.56304362738,13792.589924048814,0.010273709,6.9239845e-06,17.189728,53.33747,0.0005253475,0.00018229695,1.2113264e-09,3.6732497,0.3194738,1.2202808,0.017050715,0.0008611868,4.081967e-08
Defect-free,0,0.16218339,0.0021449595,0.04243192,4.6443027e-05,0.3701452496408046,0.0011382286922511785,9819.88314924569,55550.30516580226,8128.876589782318,38813.578904332,2486.4088719754827,40184.07426453643,0.007860128,9.793381e-06,17.92629,32.321327,0.00055434566,0.00019365114,1.6173484e-09,3.801847,0.242376,1.1506783,0.029508462,0.0009952228,7.765445e-08
Defect-free,0,0.1198727,0.00042231064,0.034239702,1.2661955e-05,0.3693987966954023,0.0009304180314100188,9943.389682112069,43955.70005446354,8079.291585901914,21777.967021993343,2663.17016822356,11417.297540452504,0.01142014,8.126496e-06,16.991926,32.269985,0.00045941924,0.00018116615,1.6835766e-09,3.6518586,0.26316357,1.2966889,0.016194338,0.0008591287,3.9765556e-08
Defect-free,0,0.12156975,0.003149708,0.03135733,1.695901e-05,0.36608185165229884,0.0009547236857475355,9965.665409482759,58144.676778886314,8053.431805637103,17638.344042910532,2713.6516513945858,25347.825577735563,0.013083434,1.7489427e-05,16.726458,58.177902,0.0005731072,0.00018034152,2.395756e-09,3.6146872,0.42930815,1.2205124,0.037032288,0.0008496847,4.2028002e-08
Defect-free,0,0.12251685,0.0008025822,0.032952823,1.8084584e-05,0.36406698994252873,0.0009208019098843053,9897.105670797413,48043.964138779425,8081.061928470757,26189.55248735388,2654.6900836657246,38126.8542651358,0.011776397,2.0948366e-05,19.270275,52.464996,0.0006050172,0.00019431695,2.4421722e-09,3.899834,0.41701826,1.095164,0.04536431,0.0009541387,7.303293e-08
Defect-free,0,0.09063019,0.0021378202,0.023370126,1.550304e-05,0.3748260147270115,0.001163625043076999,10391.131802262931,163488.90640222502,8305.993667279094,38879.06355224488,2853.1334178587795,44139.3552749465,0.018044095,7.1266404e-05,16.700659,52.903904,0.0007716742,0.00017527358,2.7698932e-09,3.569351,0.54539126,1.4261189,0.07666867,0.00083025015,6.911435e-08
Defect-free,0,0.08320179,0.00030337708,0.023140075,1.7399983e-05,0.37877716415229884,0.0009889024963056353,10486.174905711207,163950.19608927396,8345.809730580271,15493.79949708107,2843.222105221309,25243.815478704222,0.01768684,3.2651922e-05,16.083769,45.536385,0.00072371744,0.00017110418,3.2022103e-09,3.5324678,0.3620224,1.4400358,0.042061586,0.00081325887,4.3930573e-08
Defect-free,0,0.11505758,0.00052147574,0.032896616,2.5738129e-05,0.36611552622126436,0.0008924300044731697,9976.30825700431,65417.248689603875,8115.638866781772,11029.508459057572,2616.3397516927566,26474.401223468936,0.010574326,1.5948255e-05,18.423027,48.947433,0.0007762822,0.0001907679,2.2119342e-09,3.8305562,0.3135976,1.0939193,0.040651076,0.0009357482,5.915969e-08
Defect-free,0,0.11029123,0.00032757226,0.03143422,2.0073947e-05,0.3700666756465517,0.0009445323860933513,10169.117052801725,67901.96445410658,8127.60137395845,15743.966302363919,2716.7481876660227,14864.282531645524,0.012685445,7.605069e-06,15.748712,30.679182,0.0006495916,0.00017247234,2.1631854e-09,3.5104907,0.21254572,1.3420582,0.013698904,0.0007994773,3.2086003e-08
Defect-free,0,0.14736798,0.0044682105,0.03873623,0.00011813584,0.3653971354166667,0.001163420549297698,9778.549299568966,73148.53735684496,7969.796594420604,74638.83959407461,2560.851739864667,48719.86915933548,0.008655933,1.2516972e-05,19.059408,71.30298,0.00063274597,0.0001869165,2.2844329e-09,3.8309474,0.47403947,1.2446858,0.063948914,0.00096775295,8.203571e-08
Defect-free,0,0.12692015,0.008635512,0.03328755,0.0001282765,0.36841100933908044,0.0009165406148363442,10079.519127155172,175149.42754321374,8072.917572552316,80618.69199592584,2757.7104198976485,48353.18277460661,0.0150212925,9.0880254e-05,14.903555,31.954803,0.00049769005,0.00016300933,2.2306683e-09,3.407094,0.32705653,1.3998288,0.036749862,0.00080599607,4.9189424e-08
Defect-free,0,0.09480128,0.0002710464,0.026996419,9.2050295e-06,0.3635394216954023,0.0009426349282563954,10065.163658405172,46214.733055740704,7976.003474090441,27807.350479293196,2866.896749817023,19039.184876672625,0.017515372,1.5837188e-05,14.696893,34.812244,0.0006469988,0.00015936565,9.949015e-10,3.3712509,0.28603488,1.3573685,0.02792309,0.00075083337,2.5088658e-08
Defect-free,0,0.12450821,0.005447854,0.032010984,5.1762738e-05,0.3670359644396552,0.0009147178734572596,10058.975956357759,173982.6648102079,8116.779393881823,24547.054333207267,2728.7182855795286,37125.47884816813,0.014501521,4.8762748e-05,17.675661,25.130663,0.00063682644,0.00018312715,2.693304e-09,3.737417,0.25465745,1.1802555,0.07101156,0.00090125354,7.841008e-08
Defect-free,0,0.091028325,0.003451817,0.022671852,1.34005795e-05,0.3785695043103448,0.0011553233264223054,10681.706290409482,125186.42479401,8390.407670983526,38491.76948581374,2895.489510065889,23602.762458860474,0.019110003,3.737546e-05,14.391962,34.742264,0.00060350174,0.00015584001,1.6926888e-09,3.3618395,0.38731897,1.501618,0.05177649,0.00074981165,4.5461793e-08
Defect-free,0,0.07645881,0.00023735702,0.022110827,1.1875799e-05,0.37828327047413796,0.0010374150860182028,10578.742928340518,210474.90601307145,8355.285750697007,26703.227053928123,2854.345462936851,29814.115450700465,0.017306775,2.7730654e-05,16.27922,37.5655,0.00095119077,0.00017282045,2.1660556e-09,3.563581,0.31582403,1.4422636,0.040960748,0.00081554736,5.414382e-08
Defect-free,0,0.11464928,0.0059810323,0.028965484,1.6773496e-05,0.36737832255747127,0.0008988674006069618,9996.108903556034,103261.01354129535,8040.439537308466,18386.550612827104,2685.112264397998,31083.831912169986,0.012227204,2.3899083e-05,18.107683,36.564693,0.00079325645,0.00018797284,2.3440136e-09,3.750496,0.32672957,1.2052137,0.051629055,0.0009070265,6.06534e-08
Defect-free,0,0.10209112,0.0013459761,0.026851555,1.3842897e-05,0.3689890894396552,0.000942632030316208,10203.520676185344,73373.4849970633,7988.126097365126,38772.41388525005,2864.849978649342,25730.317612510822,0.016140137,1.7890376e-05,12.948412,31.00205,0.000755961,0.00015016006,1.5286419e-09,3.192493,0.3183741,1.4613891,0.038755447,0.0007299411,4.0440728e-08
Defect-free,0,0.11181676,0.0009856188,0.03156044,3.6325837e-05,0.3674737338362069,0.001124083594202381,9844.138941271553,87905.7641658715,7986.554116509474,29370.013200610774,2629.5359782055866,49006.22801333557,0.010552868,2.1523723e-05,16.009884,18.305908,0.0005606368,0.00017574955,1.6952587e-09,3.6014516,0.1746008,1.3094088,0.025872294,0.0008877007,6.026577e-08
Cracks,1,0.10512499,0.00031841474,0.030065153,1.1276192e-05,0.36834366020114945,0.0008925137297451016,9981.010910560344,58123.60325267849,8009.848795416313,23494.254292765698,2744.266282067736,23382.172244914676,0.013229451,1.6037768e-05,16.64355,39.286293,0.0007161173,0.00017665573,1.6710829e-09,3.5891793,0.3095814,1.3578521,0.03287061,0.0008221654,4.1979288e-08
