Label,label,S-centroid var,S-entropy mean,BER mean,S-bandwidth mean,S-flatness mean,AE mean,RMSE mean,S-centroid mean,S-flux mean
Cracks,1,20927.69440568353,1.4676378,0.00060900813,2788.539260665883,0.01142816,0.21936,0.06131056,8352.951467006207,0.00095461786
Cracks,1,27699.9950467813,1.5871218,0.00088874577,2924.4396411266093,0.014242533,0.19075942,0.056192134,8235.804391649835,0.0008115825
Cracks,1,17752.802580388896,1.7323493,0.0009922433,3124.4356420940617,0.019279948,0.17708509,0.050608806,7966.065276940099,0.0007103933
Cracks,1,30425.594473165496,1.8753251,0.0008319118,3219.214103468007,0.021721259,0.20417418,0.055891942,7961.511831891291,0.00070091075
Cracks,1,114572.93492188165,1.852117,0.0009000908,3077.0789127706444,0.020079477,0.25010768,0.0636494,7625.182329309564,0.00071116723
Cracks,1,34072.501910964864,1.900994,0.0007800613,3143.839772690447,0.01753698,0.20807481,0.06111794,7714.659395604418,0.00077985507
Cracks,1,104819.30786679048,2.0138865,0.0011608264,3337.4590877267365,0.028331738,0.17944546,0.052309945,7692.801745997242,0.000616957
Cracks,1,134632.4006761532,1.9059808,0.0013146587,3306.095424747686,0.027355636,0.16518885,0.046584316,7854.915183686095,0.00063275086
Cracks,1,55818.58543914927,1.4136463,0.0008323447,2764.086355006957,0.011777465,0.2569208,0.06644972,8343.031109962347,0.0009236053
Cracks,1,113947.65159608802,1.5464423,0.0008932434,2930.8662550884264,0.015272643,0.23119731,0.06335179,8174.729738826822,0.00080514885
Cracks,1,7954.857106419683,1.7228173,0.0010869842,3187.269980577082,0.021947766,0.17717172,0.051158547,7955.701292284281,0.0006933875
Cracks,1,17129.043678542108,1.9110836,0.0010265007,3239.4333182286437,0.024018433,0.17967838,0.05141669,7898.019092382205,0.0006337483
Cracks,1,74854.19440551264,1.7823154,0.0010274275,3039.615053529094,0.017452238,0.2685238,0.06698485,7726.456868472404,0.0008124151
Cracks,1,42194.76951824573,1.8064746,0.0008022269,3089.466161863692,0.01650567,0.21212558,0.061735686,7663.624576073947,0.00079037895
Cracks,1,98770.00268555402,2.0019767,0.0010110906,3349.8672587335654,0.02776651,0.1822408,0.05180439,7688.461198381982,0.0006234691
Cracks,1,151344.1961202792,2.0069313,0.001250927,3367.9983055835114,0.029349418,0.18341696,0.04714985,7878.160919570554,0.0005990065
Cracks,1,14405.710019396278,1.3890175,0.000711949,2688.6684232089983,0.010421966,0.2516125,0.06970606,8375.418443252856,0.00095951837
Cracks,1,25022.6009623982,1.4803792,0.0010750563,2935.792713015717,0.014853416,0.21644294,0.064643696,8223.88489337041,0.000898816
Cracks,1,86138.22296927596,1.7764409,0.0010356675,3255.0939501661524,0.023288192,0.1916311,0.05459981,7983.170824404483,0.0006863613
Cracks,1,58244.198261515055,1.8136545,0.00089887076,3213.651100462755,0.02284717,0.20056117,0.058903243,7982.331842814265,0.00066904264
Cracks,1,101679.27646181559,1.8243355,0.0012227218,3098.404125250793,0.019149348,0.26145917,0.06780339,7792.171443919643,0.00074631016
Cracks,1,54279.148677978534,1.8198981,0.0011202942,3137.5995658398533,0.018131107,0.2134631,0.062720165,7736.2322188436665,0.00077997666
Cracks,1,48572.52767520972,1.9045482,0.00090116693,3309.4059276451358,0.025623873,0.19345759,0.056842852,7867.623461209191,0.00065718853
Cracks,1,153616.9482475725,1.9180561,0.0012262063,3336.36714845085,0.026765544,0.19541387,0.053610813,7914.935609356878,0.00063751626
Cracks,1,17269.24270456821,1.2486471,0.0006572904,2615.93709924971,0.008282867,0.28989175,0.07784067,8339.091532417066,0.001043318
Cracks,1,14040.113564847787,1.3595545,0.00092538935,2839.8333671141504,0.011614742,0.22761483,0.06844133,8196.358455956617,0.00093641033
Cracks,1,22399.040772853346,1.8010384,0.0010613651,3224.475912642333,0.022371223,0.17831315,0.0518093,8009.204748847875,0.0006856649
Cracks,1,19394.10301679366,1.7852447,0.0009280594,3198.3470045674035,0.022139942,0.21339329,0.059173293,7995.77872577304,0.00069699506
Cracks,1,159158.6573782648,1.7831715,0.001115342,3066.4019079174445,0.018918926,0.30329317,0.07104134,7750.69632353608,0.00076420716
Keyhole pores,2,38274.82835890611,1.6302328,0.0008884863,3039.712007495661,0.014388645,0.23737764,0.0717287,7752.412589300562,0.0009702388
Keyhole pores,2,26179.815163021955,1.7538921,0.0009473051,3205.1515507853455,0.02048824,0.20552045,0.059358366,7982.9847364666675,0.0007401609
Keyhole pores,2,161172.48218931147,1.8119489,0.0013492075,3263.219028076597,0.02304251,0.21484199,0.056835476,7898.253207053196,0.00066906103
Keyhole pores,2,14828.997386412202,1.1955457,0.00081912515,2579.1758661174335,0.008290449,0.3114126,0.08445517,8299.546996134979,0.0011105408
Keyhole pores,2,28335.49458926796,1.2795703,0.00091244484,2767.100719752565,0.01022576,0.25679702,0.076263666,8176.0889169699485,0.000974511
Keyhole pores,2,76658.38671889914,1.7994686,0.0010423098,3248.7874441803333,0.022816753,0.2292263,0.054884076,7960.883258847739,0.00067419256
Keyhole pores,2,69326.53912494527,1.7049233,0.0008528946,3161.695566840063,0.01978131,0.22517167,0.06524466,7989.744471305643,0.00074379216
Keyhole pores,2,110234.22176164346,1.6761285,0.0010266395,3003.3044552727997,0.01791613,0.29375485,0.07757734,7882.010750323505,0.00082742854
Keyhole pores,2,26619.110456372986,1.5357511,0.00085448025,2943.5934550641246,0.01248906,0.2569205,0.079435244,7857.537522737689,0.0009970198
Keyhole pores,2,15922.63464607913,1.7523015,0.0009302407,3216.7437345443004,0.022504477,0.19995995,0.05730058,8035.913187461457,0.0007455863
Keyhole pores,2,82786.74984205635,1.7881106,0.0011511206,3257.7924210783035,0.021474373,0.1724629,0.051107638,7961.538134449653,0.0006968555
Keyhole pores,2,38679.12425998066,1.172743,0.00092476245,2590.795013051725,0.0074998797,0.30757895,0.085122846,8205.941390422895,0.0010962321
Keyhole pores,2,16621.053046993824,1.3220208,0.0010135244,2759.6393507332396,0.009446828,0.25267187,0.07416273,8136.80764938233,0.0009668976
Keyhole pores,2,76773.93811722742,1.7541368,0.0011916187,3234.2662382012504,0.020997563,0.20851539,0.05464976,7904.748959563127,0.0006880755
Keyhole pores,2,22939.421351209927,1.6930785,0.00089729775,3107.2242089245874,0.01780989,0.21972656,0.06392178,8073.20605031359,0.00077102636
Keyhole pores,2,89418.34103774748,1.4666957,0.0009840077,2896.432213423949,0.012002889,0.30640665,0.08042885,7807.834545216126,0.0009954347
Keyhole pores,2,16452.582365712424,1.3884497,0.00093922095,2874.6031877137375,0.009561382,0.2659842,0.07949034,7714.464548312228,0.0010526374
Keyhole pores,2,36286.348822737054,1.5875691,0.0010817066,3052.719276909095,0.013551375,0.244785,0.07131942,7840.587090505934,0.00084154255
Keyhole pores,2,117621.34222629952,1.6565803,0.001339215,3102.364977607042,0.01588574,0.23906383,0.06332432,7865.5306634576145,0.000755696
Keyhole pores,2,16318.801343597137,1.1296476,0.00073310954,2493.3319551827544,0.006371605,0.33235082,0.089017786,8210.234430965089,0.0011991598
Keyhole pores,2,29596.464347028217,1.2751453,0.0011181057,2759.5860652388574,0.009047242,0.2559432,0.08140461,8060.613089393549,0.001001913
Keyhole pores,2,104802.65180941258,1.6464719,0.0012358176,3172.946804511964,0.017611196,0.22755134,0.062464762,7905.329581907564,0.00076901395
Keyhole pores,2,218285.78486178015,1.9514517,0.0018759149,3337.7414419483603,0.020550232,0.27419484,0.06969275,7321.903827145143,0.00064772076
Keyhole pores,2,286351.8237081577,1.8452924,0.001600827,3120.918973804,0.014850936,0.30439144,0.082222775,7200.872765845163,0.0008133325
Keyhole pores,2,89473.49393634341,1.4579542,0.00091067463,2903.703937109056,0.00988095,0.3128427,0.094425105,7792.929898934867,0.0010153002
Keyhole pores,2,98970.68866728555,1.7109514,0.001203218,3169.4993076086394,0.015926758,0.2576522,0.07171259,7771.97723845951,0.0007676573
Keyhole pores,2,46722.81721478926,1.610942,0.0011998431,3122.832464012292,0.015066671,0.21300007,0.061540812,8026.363167805484,0.00074836105
