Label,label,S-centroid var,S-entropy mean,BER mean,S-bandwidth mean,S-flatness mean,AE mean,RMSE mean,S-centroid mean,S-flux mean
Cracks,1,53958.9541384284,1.6410328,0.0008742258,3013.9491818409506,0.020660782,0.07524302,0.021033868,7903.857520801378,0.00065851276
Cracks,1,41896.555171872096,1.244357,0.0004985351,2631.105846696171,0.010232354,0.1333292,0.03201451,8036.487137566391,0.0009312931
Cracks,1,42603.594103136274,1.4684157,0.00067706493,2939.6312010490815,0.019215472,0.1218595,0.026851194,7993.772695200819,0.0007721106
Cracks,1,19620.235858985496,1.4881412,0.00087449845,3044.295846241193,0.022383723,0.07739468,0.02196108,7840.189483781152,0.0006863774
Cracks,1,81709.91292105004,1.3651189,0.0008630445,2951.204984268457,0.018741714,0.10078097,0.025378408,7981.779919466364,0.00078359444
Cracks,1,84233.38822466046,1.541697,0.0007399015,2875.4711008559307,0.018730797,0.098219596,0.022181718,8418.250227737226,0.0007500456
Cracks,1,52107.93954310822,1.476843,0.000729023,2857.6118090961113,0.016940136,0.0704679,0.020909887,8346.739868588656,0.00079923024
Cracks,1,22428.736135241317,1.341529,0.00082650513,2897.6315217564998,0.017632578,0.07978382,0.022278726,8018.97528045482,0.0007804041
Cracks,1,105028.59994889668,1.7684032,0.00092912663,3106.882873910763,0.02385459,0.08578526,0.023405699,7847.713499505193,0.0006353418
Cracks,1,93520.38976595936,1.5400417,0.00064513064,2877.2416542961373,0.016111076,0.09765239,0.026223036,7852.032040860799,0.00077639683
Cracks,1,35463.63818798682,1.7339005,0.00088040624,3141.4158574197204,0.026771454,0.07077482,0.0203015,7896.578664410018,0.00066872116
Cracks,1,170967.9695936218,1.6573771,0.00090990216,3181.948100788479,0.028732028,0.109942555,0.022878788,7850.0702208565635,0.0006445983
Cracks,1,68271.97380543526,1.4578925,0.00083533296,3051.6545416408035,0.023777224,0.074674055,0.021371072,8012.036033504876,0.0007109495
Cracks,1,50519.73935457,1.5378207,0.0007707569,2859.8912373609514,0.018961234,0.088106,0.021440353,8464.648748715274,0.0007647483
Cracks,1,97284.06296960029,1.5260283,0.0007881208,2937.604608395492,0.019913312,0.10637726,0.021698406,8381.941001329204,0.0007531944
Cracks,1,28961.64247529707,1.38061,0.0008128991,2964.9501553293917,0.019002872,0.081857614,0.023512978,8098.554605764959,0.00077354175
Cracks,1,19401.457146712848,1.675436,0.00079623825,3091.9231178642794,0.024586683,0.08118132,0.023191504,8076.159599653746,0.00066578004
Cracks,1,84167.21347065494,1.534658,0.0006742288,2863.4594010350597,0.014603813,0.109176815,0.027771821,7938.863793022337,0.00082993903
Cracks,1,67845.32126908234,1.8851882,0.0010597394,3248.129114709157,0.03171581,0.07790787,0.020727385,7901.153486290549,0.0005946982
