Label,label,AE mean,AE var,RMSE mean,RMSE var,ZCR mean,ZCR var,Rolloff mean,Rolloff var,S-centroid mean,S-centroid var,S-bandwidth mean,S-bandwidth var,S-flatness mean,S-flatness var,S-kurtosis mean,S-kurtosis var,BER mean,S-crest mean,S-crest var,S-skewness mean,S-skewness var,S-entropy mean,S-entropy var,S-flux mean,S-flux var
Defect-free,0,0.2296062,0.001572314,0.066878006,0.00011758459,0.36556550826149425,0.0009202874625023675,9990.911233836207,86649.07138497879,7938.9673265107485,8895.207932420084,2997.7219114706836,25432.366315930863,0.014545578,2.1823358e-05,29.797596,139.44113,0.024971329,0.00024191599,4.283155e-09,4.5985928,0.5803099,1.3591496,0.04098322,0.00094734534,6.429698e-08
Defect-free,0,0.31855264,0.008564255,0.09328426,7.7401965e-05,0.3600092043821839,0.0008337641033223511,9697.119140625,18341.073989868164,7781.951459136469,8059.304593950422,2769.961650887247,13786.681418580163,0.008298364,5.071472e-06,35.53686,133.72406,0.022399817,0.0002749827,3.0283365e-09,5.0656157,0.5234859,1.0822842,0.014961928,0.0010547539,6.8056735e-08
Defect-free,0,0.32570463,0.0021196958,0.09586476,4.095187e-05,0.3620914152298851,0.0008718211138353967,9775.826710668103,6614.024216723356,7783.312409271505,11890.857154712612,2780.6695399142945,5726.075222746821,0.008727948,3.233155e-06,32.9524,181.7833,0.01749562,0.0002588525,3.3613095e-09,4.8335395,0.68504083,1.1984652,0.009577683,0.00097265013,5.5112157e-08
Defect-free,0,0.38536194,0.0069044046,0.10740555,9.529427e-05,0.36272000718390807,0.0012116735213687075,9709.989560883621,11968.170119522581,7785.027115020761,16415.779856955698,2725.2700353255314,11276.97706386061,0.0077120527,3.6196227e-06,26.764606,302.2537,0.018842645,0.00023809694,4.467336e-09,4.370886,1.030096,1.302362,0.017521856,0.0009706173,6.4287526e-08
Defect-free,0,0.31429422,0.001564755,0.09040077,2.4257646e-05,0.35976786997126436,0.0008832769233904202,9755.28353987069,7189.135449394743,7687.014329759041,14604.6273315923,2883.9802148992458,6056.708698417793,0.010844824,3.914692e-06,24.876822,100.58975,0.02023257,0.00022358821,1.9806004e-09,4.233612,0.4498854,1.4807599,0.014163168,0.00091269263,5.2297125e-08
Defect-free,0,0.31265926,0.0032022472,0.0903977,4.7035162e-05,0.35551364942528735,0.0008774660493253732,9742.908135775862,11456.647026978266,7721.45741717276,8201.699763480001,2831.4568118396064,8659.32019881773,0.010235881,4.945536e-06,38.97008,403.12698,0.016967164,0.0002739348,4.5621373e-09,5.1835585,1.145461,1.1594,0.010264702,0.0010283688,7.476488e-08
Defect-free,0,0.31087837,0.0025215927,0.090369254,6.448266e-05,0.3590326418821839,0.0008698118963051322,9708.999528556034,11282.055312756549,7779.336041939484,8656.162607903749,2776.500838286596,16654.46408559616,0.009773424,8.817847e-06,34.331806,167.18098,0.018434132,0.00027179302,4.1542014e-09,5.011712,0.66159266,1.0586597,0.016602637,0.0010815746,8.1025995e-08
Defect-free,0,0.22766183,0.0043293275,0.06455757,0.000103235885,0.3651501885775862,0.001076830978484273,10057.490907866379,84248.77224580855,7950.984201741623,10246.245112044304,3031.9809936449956,25249.40676150615,0.015464588,3.7814745e-05,29.819468,175.88004,0.024002122,0.00023855228,4.3832893e-09,4.5874357,0.69244576,1.4201874,0.04574407,0.00094519526,6.8700196e-08
Defect-free,0,0.21950732,0.0013130364,0.062714756,9.767838e-05,0.3668002424568966,0.0008872357616810113,10129.268251616379,118386.90453845735,7974.01388090642,6187.774871993014,3032.0488307929613,23481.02062948342,0.015313977,1.6766557e-05,27.347027,121.83005,0.024816846,0.00022916093,4.1665973e-09,4.428957,0.5956565,1.4605325,0.04534233,0.00090676197,7.018179e-08
Defect-free,0,0.3063737,0.0019198696,0.090132415,8.257996e-05,0.3594086745689655,0.0008237761634708729,9735.730401400862,7939.083437290261,7783.3314099269355,6403.053172041353,2816.7322027007954,14483.579122932599,0.008866496,4.8001125e-06,33.487865,208.39738,0.024514081,0.00026444066,3.951163e-09,4.9374905,0.6562224,1.0986124,0.015196263,0.0010551111,8.4409066e-08
Defect-free,0,0.30358046,0.0015266526,0.089997664,5.773424e-05,0.3615638469827586,0.0008615453329248842,9849.336610991379,4972.126980031999,7808.622495805444,8923.704837619172,2841.506263414502,7662.042623450634,0.010165039,4.3322793e-06,32.134815,169.87086,0.016789708,0.00024967195,3.5625745e-09,4.7752175,0.6605262,1.2827111,0.007594812,0.0009626471,8.279052e-08
